species,high_income_mean,upper_middle_mean,log2_fold_change,p_value,high_prevalence,upper_prevalence,p_adjusted,significant
s__Ralstonia_insidiosa,0.0,4.630731117647059,35.43052093861772,6.0158715279558605e-71,0.0,0.24705882352941178,2.8782523058902588e-70,True
s__Sphingomonas_aerophila,2.2453889334402564e-07,0.02053758823529412,16.480299521364188,9.460323154633197e-71,0.0008019246190858059,0.2529411764705882,4.49928464318567e-70,True
s__Collinsella_intestinalis,0.003578179631114675,0.022506235294117646,2.6530269975989755,1.1483553973725266e-70,0.00801924619085806,0.3058823529411765,5.4292068787020637e-70,True
s__Curtobacterium_sp_ER1_6,5.613472333600641e-06,0.04561405882352941,12.988271775056699,1.288138682317754e-70,0.0016038492381716118,0.25882352941176473,6.054251806893444e-70,True
s__Saccharopolyspora_hordei,0.008136222935044107,0.02124735294117647,1.3848519910940258,4.2511744978618364e-70,0.0024057738572574178,0.2647058823529412,1.9863674992933374e-69,True
s__GGB71872_SGB98877,0.00019744186046511626,0.029476882352941176,7.222011514668916,2.947198007522368e-69,0.006415396952686447,0.28823529411764703,1.3690762837269606e-68,True
s__Paeniglutamicibacter_sp_ABSL32_1,0.0,0.020696352941176468,27.624801328130324,2.9674543469193243e-69,0.0,0.2411764705882353,1.3705179324789247e-68,True
s__Lysobacter_luteus,4.00962309542903e-07,0.007521058823529412,14.194821786239016,4.651566983942781e-69,0.0008019246190858059,0.24705882352941178,2.1359781725116564e-68,True
s__Brucella_anthropi,3.1194867682437855e-05,0.22718658823529414,12.830276734461018,6.289927095389248e-69,0.0016038492381716118,0.2529411764705882,2.871800999552005e-68,True
s__Propioniciclava_sinopodophylli,0.0014889334402566157,0.2993935294117647,7.651619872499228,7.406978478096961e-68,0.08500400962309543,0.5352941176470588,3.362599888636064e-67,True
s__GGB95251_SGB130640,0.0,0.03341841176470588,28.316067933271363,1.45618523121931e-67,0.0,0.23529411764705882,6.573401128498467e-67,True
s__Roseomonas_sp_KE2513,2.7906976744186046e-06,0.004748176470588235,10.732480333631832,3.328353210899294e-67,0.0024057738572574178,0.2529411764705882,1.4940192221958064e-66,True
s__Rhodobacter_xinxiangensis,3.847634322373697e-05,0.007408235294117648,7.589010688214476,3.361033185748751e-67,0.0008019246190858059,0.2411764705882353,1.500260064476677e-66,True
s__Cryobacterium_sp_1639,1.0898155573376104e-05,0.046736705882352944,12.066243111917128,3.6323302491692865e-67,0.0016038492381716118,0.24705882352941178,1.6123510383812555e-66,True
s__Saccharomonospora_glauca,0.08032124298315958,0.023179176470588238,-1.7929522809897218,6.931318401616182e-67,0.0016038492381716118,0.24705882352941178,3.0597366866802924e-66,True
s__Geodermatophilus_africanus,0.00016771451483560542,0.015165882352941175,6.498677223460742,9.732754336757913e-67,0.0032076984763432237,0.25882352941176473,4.2727861071810844e-66,True
s__Aerococcus_urinaeequi,0.036528299919807536,0.11867994117647059,1.699989598877445,1.0822378254426747e-66,0.03528468323977546,0.4235294117647059,4.725180450976487e-66,True
s__GGB44036_SGB61412,0.0001926222935044106,0.08269782352941175,8.745930117204841,4.856196272912311e-66,0.006415396952686447,0.27647058823529413,2.108750446770074e-65,True
s__Rhodococcus_phenolicus,0.0,1.6670414117647059,33.956570892399974,7.108959718219056e-66,0.0,0.22941176470588234,3.0213078802430988e-65,True
s__Mycetocola_manganoxydans,0.0,0.0068493529411764705,26.029464388289714,7.108959718219056e-66,0.0,0.22941176470588234,3.0213078802430988e-65,True
s__Salinimicrobium_sediminis,0.0,0.005928352941176471,25.82112802878993,7.108959718219056e-66,0.0,0.22941176470588234,3.0213078802430988e-65,True
s__GGB63475_SGB126072,0.0,0.025565117647058825,27.92960142986096,7.108959718219056e-66,0.0,0.22941176470588234,3.0213078802430988e-65,True
s__Streptomyces_sp_7_21,2.1595829991980752e-05,0.014550529411764703,9.396096495117858,1.4185241734207587e-65,0.0008019246190858059,0.23529411764705882,5.996829706683526e-65,True
s__Aureimonas_ureilytica,1.876503608660786e-06,0.013482529411764706,12.810679626626627,1.5268563057539803e-65,0.0016038492381716118,0.2411764705882353,6.420832569986475e-65,True
s__Phocaeicola_barnesiae,0.0001134963913392141,0.01855194117647059,7.352778649886194,2.5112507202218876e-65,0.0024057738572574178,0.24705882352941178,1.0505179714436062e-64,True
s__Hymenobacter_sp_DG01,4.105854049719326e-05,0.008007411764705883,7.607506344725224,2.6987601780541204e-65,0.0032076984763432237,0.2529411764705882,1.123077803263147e-64,True
s__Microbacterium_oleivorans,0.015809462710505214,0.02744058823529412,0.7955230664849892,6.003255167846471e-65,0.014434643143544507,0.3235294117647059,2.4852854295903265e-64,True
s__Belnapia_moabensis,0.0,0.005027117647058823,25.583228144991068,3.4527031974953215e-64,0.0,0.2235294117647059,1.3793655924461033e-63,True
s__Belnapia_sp_F_4_1,0.0,0.004879823529411765,25.540325669874452,3.452716545463308e-64,0.0,0.2235294117647059,1.3793655924461033e-63,True
s__Skermania_piniformis,0.0,0.027177588235294117,28.0178422000799,3.452729893482111e-64,0.0,0.2235294117647059,1.3793655924461033e-63,True
s__GGB42949_SGB60172,0.0,0.03683317647058824,28.45643058275558,3.452729893482111e-64,0.0,0.2235294117647059,1.3793655924461033e-63,True
s__Alkalibacterium_sp_MB6,0.0,0.005605176470588235,25.740256484789015,3.452729893482111e-64,0.0,0.2235294117647059,1.3793655924461033e-63,True
s__Crinalium_epipsammum,0.0,0.014199470588235294,27.081261910681615,3.452729893482111e-64,0.0,0.2235294117647059,1.3793655924461033e-63,True
s__Luteococcus_japonicus,0.0,0.008855117647058822,26.40000815492316,3.452729893482111e-64,0.0,0.2235294117647059,1.3793655924461033e-63,True
s__GGB64512_SGB129861,1.36327185244587e-06,0.04010282352941177,14.844237096350875,5.5500250518181256e-64,0.0008019246190858059,0.22941176470588234,2.206203988260041e-63,True
s__GGB53662_SGB122475,6.680032076984764e-06,0.025192764705882355,11.880845212972215,5.6159085763990194e-64,0.0008019246190858059,0.22941176470588234,2.2213420557142657e-63,True
s__Nocardioides_sp_HDW12B,3.1812349639133916e-05,0.007248941176470589,7.832035024237281,5.721503550729989e-64,0.0048115477145148355,0.25882352941176473,2.2519612497700793e-63,True
s__GGB48225_SGB66232,3.6158781074578986e-05,0.030763470588235295,9.732652525125554,6.782547677926608e-64,0.0008019246190858059,0.22941176470588234,2.6564978405212546e-63,True
s__Knoellia_flava,2.8372093023255815e-05,0.0071451764705882355,7.97634818545063,1.0590878078671639e-63,0.0024057738572574178,0.2411764705882353,4.127859309687141e-63,True
s__Modestobacter_italicus,1.67682437850842e-05,0.004264058823529412,7.990343363636582,1.0717911457070143e-63,0.0016038492381716118,0.23529411764705882,4.1570928418441963e-63,True
s__Aliterella_atlantica,0.021221395348837206,0.011722235294117648,-0.8562718127422767,2.450361686054689e-63,0.0056134723336006415,0.2647058823529412,9.458159358249742e-63,True
s__Paracoccus_aerius,0.024425284683239776,0.01954764705882353,-0.32138041436239445,4.40854732386414e-63,0.012830793905372895,0.3058823529411765,1.6934756306574267e-62,True
s__Marmoricola_sp_Leaf446,9.655172413793105e-05,0.011875117647058822,6.942422587101244,6.164289906318252e-63,0.007217321571772253,0.27058823529411763,2.356587385238413e-62,True
s__Nocardioides_sp_S5,0.0,0.005912352941176471,25.817229083145453,1.6683881097196457e-62,0.0,0.21764705882352942,6.287934432386778e-62,True
s__Pseudomonas_saliphila,0.0,0.03825282352941177,28.51099100326493,1.6683881097196457e-62,0.0,0.21764705882352942,6.287934432386778e-62,True
s__Trichocoleus_sp_FACHB_262,0.0,0.016673294117647057,27.312963931326085,1.6683881097196457e-62,0.0,0.21764705882352942,6.287934432386778e-62,True
s__Roseomonas_haemaphysalidis,1.012028869286287e-05,0.015206705882352943,10.553227260009413,3.3682179924615456e-62,0.00400962309542903,0.24705882352941178,1.2634770779233686e-61,True
s__Roseicella_sp_GB24,4.226142742582197e-05,0.005978117647058824,7.1442025924568675,3.987630485648497e-62,0.0008019246190858059,0.2235294117647059,1.4888396065575463e-61,True
s__GGB26057_SGB38063,0.0013645469125902166,0.018710529411764706,3.7773563821208067,4.00808341895521e-62,0.0056134723336006415,0.25882352941176473,1.4895156519745176e-61,True
s__Thermoactinomyces_vulgaris,1.3961507618283883e-05,0.06767941176470586,12.243036244968668,4.223307450907889e-62,0.0024057738572574178,0.23529411764705882,1.5622327098497238e-61,True
s__Aquincola_tertiaricarbonis,4.0858059342421806e-05,0.007884235294117647,7.5922028281270775,4.9599103765930584e-62,0.00400962309542903,0.24705882352941178,1.826252714699472e-61,True
s__Devosia_sp_Leaf420,6.809943865276663e-05,0.007839352941176471,6.846945763049181,6.777607942466158e-62,0.0032076984763432237,0.2411764705882353,2.4840865807479174e-61,True
s__Glutamicibacter_arilaitensis,0.001673440256615878,0.01688541176470588,3.3348883319240787,7.7200878362701715e-62,0.0048115477145148355,0.2529411764705882,2.8165982562465145e-61,True
s__Aerococcus_sp_1KP_2016,0.004493953488372094,0.011464823529411765,1.3511570310338625,1.3754734256606834e-61,0.0048115477145148355,0.2529411764705882,4.995469395922209e-61,True
s__Bacteroides_sp_An322,0.0210836808340016,0.026681294117647053,0.33970188379929794,1.9615329304817118e-61,0.012830793905372895,0.3058823529411765,7.091695979433881e-61,True
s__Cellvibrio_sp_BR,0.0,0.008152764705882352,26.280786060403475,8.020859533552264e-61,0.0,0.21176470588235294,2.861011949691187e-60,True
s__GGB56462_SGB77875,0.0,0.018164,27.43650670891639,8.020859533552264e-61,0.0,0.21176470588235294,2.861011949691187e-60,True
s__GGB92466_SGB133157,0.0,0.07177170588235295,29.418839972452265,8.020859533552264e-61,0.0,0.21176470588235294,2.861011949691187e-60,True
s__Kocuria_SGB98773,0.3603975541299118,0.0925164705882353,-1.9618070842983117,8.368200557197728e-61,0.04731355252606255,0.4647058823529412,2.9716409978671044e-60,True
s__Methylobacterium_iners,4.145950280673617e-06,0.018828764705882354,12.14891312708538,1.7342212128057206e-60,0.0032076984763432237,0.23529411764705882,6.126288191611671e-60,True
s__Nocardioides_malaquae,1.9246190858059343e-06,0.005559000000000001,11.49596179395213,1.740509911759511e-60,0.0016038492381716118,0.2235294117647059,6.126288191611671e-60,True
s__Sphingomonas_sp_JXJ_CY_53,2.611066559743384e-05,0.008493705882352941,8.345605599338926,1.8403667382379536e-60,0.00400962309542903,0.2411764705882353,6.449355367772478e-60,True
s__Methylobacterium_fujisawaense,0.0001720449077786688,0.034718411764705887,7.656771115338069,2.0050311752424888e-60,0.00400962309542903,0.2411764705882353,6.965303952255428e-60,True
s__Sphingomonas_sp_BK069,7.801122694466721e-05,0.05746700000000001,9.52483441108664,2.0050311752424888e-60,0.00400962309542903,0.2411764705882353,6.965303952255428e-60,True
s__Microbacterium_sp_EYE_77,1.5252606255012029e-05,0.005138588235294118,8.396163029088898,2.2396745251978554e-60,0.0016038492381716118,0.2235294117647059,7.746753011398642e-60,True
s__Methylorubrum_suomiense,3.878107457898958e-05,0.011947941176470587,8.26718983715202,2.4266503023075523e-60,0.0016038492381716118,0.2235294117647059,8.35729996355058e-60,True
s__Ligilactobacillus_salivarius,0.016054001603849236,0.06342417647058825,1.9820999282189995,2.4847473823961877e-60,0.01603849238171612,0.31176470588235294,8.520657332766326e-60,True
s__Deinococcus_sp_HSC_46F16,4.838813151563753e-05,0.007368764705882353,7.25062278382263,3.1995462207003464e-60,0.0032076984763432237,0.23529411764705882,1.0924946283502464e-59,True
s__GGB53662_SGB74796,0.0,0.050573352941176465,28.913802192211357,3.836596847099302e-59,0.0,0.20588235294117646,1.2772670336801426e-58,True
s__GGB56403_SGB113848,0.0,0.010030176470588233,26.579771762383967,3.836596847099302e-59,0.0,0.20588235294117646,1.2772670336801426e-58,True
s__Jeotgalibaca_dankookensis,0.0,0.006123941176470588,25.867957112863923,3.836596847099302e-59,0.0,0.20588235294117646,1.2772670336801426e-58,True
s__Pleurocapsa_sp_CCALA_161,0.0,0.01719541176470588,27.35744843082592,3.836596847099302e-59,0.0,0.20588235294117646,1.2772670336801426e-58,True
s__GGB13038_SGB77728,0.0,0.024822058823529412,27.887047547233113,3.836596847099302e-59,0.0,0.20588235294117646,1.2772670336801426e-58,True
s__Arthrobacter_sp_SF27,0.0,0.009425588235294118,26.490079336908,3.836596847099302e-59,0.0,0.20588235294117646,1.2772670336801426e-58,True
s__Candidatus_Microthrix_parvicella,0.00882337610264635,0.31190811764705884,5.143646492174533,4.088000142229014e-59,0.03368083400160385,0.3764705882352941,1.3553162297265487e-58,True
s__Aureimonas_sp_AU22,1.685645549318364e-05,0.006535647058823529,8.598876525503588,5.702406198767615e-59,0.0048115477145148355,0.2411764705882353,1.8827365920724484e-58,True
s__Lysobacter_spongiicola,1.2028869286287087e-07,0.009415529411764706,16.255054713367645,6.314686177681834e-59,0.0008019246190858059,0.21176470588235294,2.0763103934023807e-58,True
s__Nocardioides_furvisabuli,2.0930232558139532e-06,0.0034377647058823524,10.681597862364614,6.464853299970786e-59,0.0008019246190858059,0.21176470588235294,2.1169745027363353e-58,True
s__Croceibacterium_ferulae,4.891740176423417e-06,0.004590411764705883,9.874030617101365,7.019007423636518e-59,0.0008019246190858059,0.21176470588235294,2.2890558904022768e-58,True
s__GGB75167_SGB103639,1.3159582999198077e-05,0.030817470588235293,11.193408006964786,8.903277371686383e-59,0.0016038492381716118,0.21764705882352942,2.891755536576187e-58,True
s__Luteimonas_terrae,0.00016716920609462712,0.011515470588235294,6.106119592502723,1.2403325706050232e-58,0.0016038492381716118,0.21764705882352942,4.01224989438629e-58,True
s__Devosia_naphthalenivorans,0.00010838011226944667,0.00558735294117647,5.68799169800113,1.669075405793894e-58,0.0016038492381716118,0.21764705882352942,5.37738406947307e-58,True
s__GGB46555_SGB64420,0.03671878909382518,0.07348694117647059,1.0009694174634334,2.090268100209247e-58,0.02566158781074579,0.35294117647058826,6.707326152880274e-58,True
s__Thermobifida_fusca,0.1092179871692061,0.044606470588235296,-1.291885565208353,3.579336708306585e-58,0.0032076984763432237,0.22941176470588234,1.1439560119747846e-57,True
s__Kocuria_indica,0.5896308500400962,0.3410938823529412,-0.7896431294843228,5.269793637170887e-58,0.08259823576583801,0.5470588235294118,1.6775159825097762e-57,True
s__bacterium,0.07959153167602244,0.09968111764705882,0.3247053038288785,9.646245086958934e-58,0.0408981555733761,0.40588235294117647,3.058472152571503e-57,True
s__GGB93790_SGB129545,0.0,0.02154247058823529,27.68260847997707,1.8259365733496103e-57,0.0,0.2,5.743792606717869e-57,True
s__Noviherbaspirillum_sp_L7_7A,0.0,0.003022235294117647,24.849112696885186,1.8259365733496103e-57,0.0,0.2,5.743792606717869e-57,True
s__Microbacterium_sp_UFMG61,1.996792301523657e-06,0.007736352941176469,11.91968139105912,3.2108950160208465e-57,0.0008019246190858059,0.20588235294117646,1.0060804383531986e-56,True
s__Chryseobacterium_sp,1.0593424218123496e-05,0.004436941176470589,8.710239028659526,4.738634230839247e-57,0.0016038492381716118,0.21176470588235294,1.4732174126227852e-56,True
s__Methylobacterium_tardum,1.874899759422614e-05,0.01960823529411765,10.030422833968803,4.738634230839247e-57,0.0016038492381716118,0.21176470588235294,1.4732174126227852e-56,True
s__Salinicoccus_sp_YB14_2,0.0030789815557337613,0.03803617647058824,3.626847055444267,6.321671388638391e-57,0.0024057738572574178,0.21764705882352942,1.9577579222953777e-56,True
s__Kaistella_pullorum,0.00010464314354450681,0.006445764705882353,5.944800478225414,6.984441182662573e-57,0.0032076984763432237,0.2235294117647059,2.1546596544198437e-56,True
s__Blastococcus_sp_TF02_9,0.0033726944667201286,0.004984117647058823,0.5634364787191046,8.536752553782803e-57,0.00400962309542903,0.22941176470588234,2.6234097271047925e-56,True
s__Streptococcus_lutetiensis,0.0002182036888532478,0.02578941176470588,6.884958909593879,7.56776915741458e-56,0.0056134723336006415,0.23529411764705882,2.3167232018292143e-55,True
s__GGB53661_SGB122487,0.0,0.04858082352941176,28.855811708438573,8.646755008935696e-56,0.0,0.19411764705882353,2.6269038981519475e-55,True
s__Ligilactobacillus_agilis,0.0,0.018925176470588233,27.495731519617628,8.646755008935696e-56,0.0,0.19411764705882353,2.6269038981519475e-55,True
s__Aureimonas_psammosilenae,3.3279871692060946e-06,0.0368525294117647,13.434782806041278,1.5678016760835096e-55,0.0008019246190858059,0.2,4.744975527237591e-55,True
s__Quadrisphaera_setariae,7.51643945469126e-05,0.011176647058823529,7.2162204120418,2.629118945177376e-55,0.0032076984763432237,0.21764705882352942,7.927041649798956e-55,True
s__Microlunatus_capsulatus,0.0010397754611066558,0.005616588235294118,2.4334219136497497,2.6580273701478767e-55,0.010425020048115477,0.2647058823529412,7.98407469454193e-55,True
s__Nocardioides_cavernae,6.0617481956696075e-05,0.005063882352941176,6.3843638019148745,2.9116829261956763e-54,0.006415396952686447,0.23529411764705882,8.713238419589309e-54,True
s__Pontibacter_russatus,0.0,0.002772352941176471,24.724607651240476,4.074379894963119e-54,0.0,0.18823529411764706,1.2012701190182907e-53,True
s__Spirilliplanes_yamanashiensis,0.0,0.004594647058823529,25.453450739706106,4.074395522577682e-54,0.0,0.18823529411764706,1.2012701190182907e-53,True
s__Flavobacterium_flevense,0.0,0.012274470588235295,26.87108557166959,4.074395522577682e-54,0.0,0.18823529411764706,1.2012701190182907e-53,True
s__Planococcus_koreensis,0.0,0.008966176470588236,26.41798957482072,4.074395522577682e-54,0.0,0.18823529411764706,1.2012701190182907e-53,True
s__Chryseobacterium_sp_cx_311,0.00019473135525260624,0.0049050000000000005,4.654695317253582,1.0080165560646856e-53,0.0008019246190858059,0.19411764705882353,2.961048633440014e-53,True
s__Microbacterium_saccharophilum,7.974338412189254e-05,0.004331058823529412,5.763209349610368,1.1913003500656908e-53,0.0048115477145148355,0.2235294117647059,3.486626299276509e-53,True
s__Turicibacter_bilis,0.0002039935846030473,0.03701070588235294,7.503274356405284,1.216717234645028e-53,0.0016038492381716118,0.2,3.548018505406486e-53,True
s__Cellulomonas_marina,0.00016554129911788292,0.07737258823529412,8.868486670819197,1.336851426528595e-53,0.00400962309542903,0.21764705882352942,3.8841610538049e-53,True
s__Stutzerimonas_kunmingensis,0.15480398556535685,0.8276065294117646,2.4185024112265086,1.8288817487410897e-53,0.0272654370489174,0.3411764705882353,5.294480134942503e-53,True
s__Agrococcus_jenensis,0.001604971932638332,0.012863176470588237,3.0026268981616724,3.6807318110461244e-53,0.00801924619085806,0.2411764705882353,1.061698453799947e-52,True
s__Oxalobacteraceae_sp_CFBP_13708,0.0006840817963111466,0.010352588235294117,3.919678651847261,1.1616990685316845e-52,0.006415396952686447,0.22941176470588234,3.3388401286216397e-52,True
s__Flavihumibacter_sp_ZG627,0.0,0.0016119411764705881,23.942295851199106,1.910431482407147e-52,0.0,0.18235294117647058,5.412889200153584e-52,True
s__Microcoleus_sp_FACHB_831,0.0,0.01147270588235294,26.773630468403137,1.910431482407147e-52,0.0,0.18235294117647058,5.412889200153584e-52,True
s__Brachybacterium_faecium,0.0,0.015295941176470587,27.18857364880718,1.910431482407147e-52,0.0,0.18235294117647058,5.412889200153584e-52,True
s__Paenisporosarcina_SGB106731,0.0,0.007608588235294118,26.181125471345084,1.910431482407147e-52,0.0,0.18235294117647058,5.412889200153584e-52,True
s__Arthrobacter_sp_HMWF013,1.483560545308741e-06,0.003334294117647059,11.13400465006754,3.351058025102812e-52,0.0008019246190858059,0.18823529411764706,9.461114353558823e-52,True
s__Hymenobacter_mucosus,1.181234963913392e-05,0.004524470588235295,8.581297034280954,6.244349801312198e-52,0.0024057738572574178,0.2,1.7567730602987487e-51,True
s__Geodermatophilus_SGB130173,0.00021718524458700882,0.025655999999999998,6.884225699237151,7.280571065539777e-52,0.0032076984763432237,0.20588235294117646,2.0411144846899233e-51,True
s__Chroococcidiopsis_cubana,2.3632494707297513,0.44139111764705885,-2.4206424288195327,3.100546158620306e-51,0.09382518043303929,0.5823529411764706,8.662015317264422e-51,True
s__Yaniella_halotolerans,0.0,0.012614294117647059,26.910484247443595,8.914046199797888e-51,0.0,0.17647058823529413,2.46447159641471e-50,True
s__Kaistella_soli,0.0,0.04012194117647059,28.57981617068662,8.914046199797888e-51,0.0,0.17647058823529413,2.46447159641471e-50,True
s__Roseomonas_oryzae,0.0,0.0030388823529411764,24.857037535241982,8.914046199797888e-51,0.0,0.17647058823529413,2.46447159641471e-50,True
s__Rhodococcus_pyridinivorans,3.2910986367281474e-05,1.3815877647058823,15.357394036721011,1.6877235356014986e-50,0.0008019246190858059,0.18235294117647058,4.649969327398611e-50,True
s__Herbaspirillum_sp_SJZ107,0.0022799278267842823,0.027801235294117647,3.6080888692629944,1.71000906864329e-50,0.0056134723336006415,0.21764705882352942,4.695179538989652e-50,True
s__Mycolicibacterium_gilvum,7.289494787489976e-06,0.004444117647058823,9.251842705609173,1.9698385860453067e-50,0.0032076984763432237,0.2,5.390072021404795e-50,True
s__Glutamicibacter_nicotianae,9.943865276663994e-06,0.00837505882352941,9.71806236672289,2.2472724874352333e-50,0.0016038492381716118,0.18823529411764706,6.128227704644203e-50,True
s__Roseomonas_nepalensis,3.453889334402566e-05,0.00279535294117647,6.338660655163626,2.726021282101269e-50,0.00400962309542903,0.20588235294117646,7.408472804077938e-50,True
s__Sanguibacter_keddieii,0.012777634322373697,0.014328941176470584,0.16531124826701768,3.407541563700355e-50,0.015236567762630313,0.27058823529411763,9.229239692869774e-50,True
s__Hyphomicrobiales_bacterium,0.21396191659983962,0.1563895294117647,-0.4522101071968666,1.1191401021522861e-49,0.07778668805132317,0.48823529411764705,3.0209221000664747e-49,True
s__Psychrobacter_immobilis,0.01658402566158781,0.24946047058823528,3.910945057587846,1.3176825445938973e-49,0.0545308740978348,0.4,3.544876609867084e-49,True
s__Skermanella_mucosa,0.0,0.002189,24.383768684636973,4.1391548863500806e-49,0.0,0.17058823529411765,1.098732476476317e-48,True
s__GGB81699_SGB112893,0.0,0.011593117647058823,26.788693362832966,4.1391548863500806e-49,0.0,0.17058823529411765,1.098732476476317e-48,True
s__Intrasporangium_chromatireducens,0.0,0.0922634705882353,29.781184322589905,4.1391548863500806e-49,0.0,0.17058823529411765,1.098732476476317e-48,True
s__GGB70881_SGB95335,0.0,0.013970529411764708,27.057811461987985,4.1391548863500806e-49,0.0,0.17058823529411765,1.098732476476317e-48,True
s__Glutamicibacter_ardleyensis,0.0074510184442662395,0.030682941176470586,2.0419272280234746,9.44381494068035e-49,0.0056134723336006415,0.21176470588235294,2.498545740928344e-48,True
s__Devosia_aurantiaca,1.4995990376904572e-06,0.0037912941176470585,11.303801696555539,9.526106744170517e-49,0.0016038492381716118,0.18235294117647058,2.5119997652119614e-48,True
s__Nitrosospira_sp_Nsp14,7.06495589414595e-06,0.016925823529411764,11.226237443930842,1.0840975870472492e-48,0.0024057738572574178,0.18823529411764706,2.8493222764827375e-48,True
s__Pantoea_endophytica,0.02816738572574178,1.131557823529412,5.328140823796452,1.431430953000074e-48,0.0056134723336006415,0.21176470588235294,3.7498797752362596e-48,True
s__Nocardiopsis_alba,0.0002131916599839615,0.0059672941176470585,4.8068533276968175,1.9996736545064604e-48,0.0024057738572574178,0.18823529411764706,5.22137009787798e-48,True
s__Corynebacterium_xerosis,0.741637690457097,0.1336120588235294,-2.472664343004024,3.0415680251001894e-48,0.056134723336006415,0.4411764705882353,7.91600277542362e-48,True
s__Adhaeribacter_rhizoryzae,0.0,0.0023338235294117645,24.476192202725816,1.9127652000688758e-47,0.0,0.16470588235294117,4.867195525016025e-47,True
s__Dyadobacter_sediminis,0.0,0.004951705882352941,25.56142231834483,1.9127652000688758e-47,0.0,0.16470588235294117,4.867195525016025e-47,True
s__GGB87586_SGB122575,0.0,0.016981529411764704,27.339391166144196,1.9127652000688758e-47,0.0,0.16470588235294117,4.867195525016025e-47,True
s__Streptomyces_harbinensis,0.0,0.008563882352941178,26.351761657772105,1.9127652000688758e-47,0.0,0.16470588235294117,4.867195525016025e-47,True
s__Klenkia_marina,0.0,0.005062117647058824,25.593237729764077,1.9127652000688758e-47,0.0,0.16470588235294117,4.867195525016025e-47,True
s__Rubellimicrobium_mesophilum,0.0,0.0026714117647058822,24.671099084722687,1.9127652000688758e-47,0.0,0.16470588235294117,4.867195525016025e-47,True
s__Massilia_sp_PAMC28688,0.0,0.004041470588235295,25.268377048407526,1.9127652000688758e-47,0.0,0.16470588235294117,4.867195525016025e-47,True
s__GGB46503_SGB91068,9.302325581395349e-07,0.01842935294117647,14.2738993843139,3.300488477657415e-47,0.0008019246190858059,0.17058823529411765,8.37171521793103e-47,True
s__Kocuria_flava,0.0005401764234161989,0.009835941176470589,4.186560276208324,4.439341276060928e-47,0.0048115477145148355,0.2,1.1201267517145137e-46,True
s__GGB44695_SGB62151,7.2894947874899765e-06,0.008223235294117646,10.13965179144306,4.444057325325417e-47,0.0016038492381716118,0.17647058823529413,1.1201267517145137e-46,True
s__Pseudonocardia_alni,0.0045869767441860465,0.013643823529411764,1.5726324812066732,4.575670594607415e-47,0.0048115477145148355,0.2,1.1496732091482154e-46,True
s__Acinetobacter_nosocomialis,0.00019399358460304734,0.19742029411764705,9.991044900087017,4.683940694771559e-47,0.0032076984763432237,0.18823529411764706,1.173187653643409e-46,True
s__Salinicoccus_roseus,1.0008019246190858e-05,0.010811823529411764,10.0772232831632,4.754084495114307e-47,0.0016038492381716118,0.17647058823529413,1.1870354723738535e-46,True
s__Aureimonas_frigidaquae,2.474739374498797e-05,0.0035280000000000003,7.155424365148831,6.15527943699663e-47,0.0016038492381716118,0.17647058823529413,1.5321084953770428e-46,True
s__GGB67138_SGB90854,0.00034827586206896547,0.048207,7.112867942173385,1.1352012882982344e-46,0.010425020048115477,0.22941176470588234,2.8168504017089726e-46,True
s__Saccharopolyspora_gregorii,0.05910688051323175,0.007615411764705882,-2.956332114566762,1.4533083365043676e-46,0.0032076984763432237,0.18823529411764706,3.59502588503712e-46,True
s__Planococcus_sp_107_1,0.04596785886126704,0.012752764705882352,-1.8498154134970712,4.456036352610648e-46,0.018444266238973536,0.27058823529411763,1.0988805696715765e-45,True
s__GGB56525_SGB77939,0.0,0.0051884117647058815,25.628789671862823,8.79720596461523e-46,0.0,0.1588235294117647,2.1429860839710918e-45,True
s__Flavobacteriaceae_bacterium_3519_10,0.0,0.0015842352941176471,23.917283378855704,8.797239493648537e-46,0.0,0.1588235294117647,2.1429860839710918e-45,True
s__GGB50352_SGB113026,0.0,0.005337823529411765,25.66974830143052,8.797239493648537e-46,0.0,0.1588235294117647,2.1429860839710918e-45,True
s__Mycolicibacterium_monacense,0.0,0.003422,25.028336466198272,8.797239493648537e-46,0.0,0.1588235294117647,2.1429860839710918e-45,True
s__Nitrososphaerales_archaeon_TH5888,2.662389735364876e-06,0.027028352941176472,13.309410020857934,1.5263685841788303e-45,0.0008019246190858059,0.16470588235294117,3.695662117451168e-45,True
s__Sphingobacterium_chungjuense,5.292702485966319e-07,0.012027058823529412,14.471647250412918,1.5263685841788303e-45,0.0008019246190858059,0.16470588235294117,3.695662117451168e-45,True
s__Sphingobacterium_mizutaii,0.0021020609462710504,0.07059447058823529,5.06967871629076,1.809505144415815e-45,0.0048115477145148355,0.19411764705882353,4.3679595480007137e-45,True
s__Deinococcus_gobiensis,0.00012633520449077787,0.019648882352941176,7.281045592448753,2.83612838135601e-45,0.0024057738572574178,0.17647058823529413,6.82550173705859e-45,True
s__Corynebacterium_pollutisoli,0.00020846030473135527,0.007716411764705881,5.210084862282577,2.867534440368589e-45,0.0016038492381716118,0.17058823529411765,6.880360413977486e-45,True
s__Corynebacterium_casei,0.002935092221331195,0.006641882352941177,1.1781863074223349,3.032505749913049e-45,0.0016038492381716118,0.17058823529411765,7.254407467606366e-45,True
