sample_alias,Richness,Shannon,Simpson,income_group,study_code
Fahimipour_2018_surfaces.sample_AF112,4,1.027700901407261,0.5718662525076228,High-income,Fahimipour_2018_surfaces
Fahimipour_2018_surfaces.sample_AF113,12,1.6904642929914906,0.7539447327517939,High-income,Fahimipour_2018_surfaces
Fahimipour_2018_surfaces.sample_AF114,4,0.3214797155759272,0.13877227861728492,High-income,Fahimipour_2018_surfaces
Fahimipour_2018_surfaces.sample_AF115,11,1.645426295434315,0.7515118468352953,High-income,Fahimipour_2018_surfaces
Fahimipour_2018_surfaces.sample_AF116,6,1.6729586818778146,0.7910352229443853,High-income,Fahimipour_2018_surfaces
Fahimipour_2018_surfaces.sample_AF117,5,0.5615015144690437,0.26973373879499374,High-income,Fahimipour_2018_surfaces
Fahimipour_2018_surfaces.sample_AF118,5,1.0735872521493786,0.5689963873276599,High-income,Fahimipour_2018_surfaces
Fahimipour_2018_surfaces.sample_AF119,6,1.3601352121403922,0.6597831146305531,High-income,Fahimipour_2018_surfaces
Fahimipour_2018_surfaces.sample_AF120,9,1.5872691043831035,0.7183439608305348,High-income,Fahimipour_2018_surfaces
Fahimipour_2018_surfaces.sample_AF121,3,0.8042843031814353,0.5276860896079077,High-income,Fahimipour_2018_surfaces
Fahimipour_2018_surfaces.sample_AF122,8,1.4105526841609222,0.675691902590106,High-income,Fahimipour_2018_surfaces
Gusareva_2019_air.sample_DVE1011,85,3.4250619970019405,0.9508183753029826,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR1006,0,0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR1007,0,0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR1008,4,0.9982417130589849,0.59053921376446,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR1009,2,0.6825539431494523,0.489444221317769,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR1010,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR1011,0,0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR1012,4,1.1860278066222365,0.6758925980937729,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR1013,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR1026,0,0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR1030,0,0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR1040,6,0.8583476542370596,0.40408876623454015,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR1041,2,0.5734553737347514,0.38516576319313844,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR1042,3,0.41503579775034793,0.19727080485666837,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR1043,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR1044,4,1.1434410972717615,0.6336080169487703,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR1045,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR1046,0,0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR1048,2,0.6316182805758714,0.43974378589950003,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR1053,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR1054,9,1.722814864660952,0.7834442437493807,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR1056,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR1057,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR1058,0,0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR1059,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR1060,2,0.6725147254301909,0.4795098395071946,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR1061,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR1072,6,1.307410721604896,0.6779777298969707,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR1073,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR1074,5,1.3334450801447486,0.68853235471426,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR1076,0,0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2001,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2002,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2003,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2005,0,0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2006,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2008,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2010,2,0.623689349575789,0.43216584255437995,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2011,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2012,2,0.4483832417743393,0.2759752483875,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2014,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2015,2,0.5701515804038841,0.38213642714862006,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2016,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2017,2,0.5101835847954828,0.32850176785950014,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2018,4,0.7367759896665609,0.36480288302103403,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2019,9,1.809729694006365,0.7786973090785367,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2020,9,1.8213096764637,0.7883848142220401,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2021,9,1.8707321566020796,0.8109235912133573,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2022,12,2.012797185665614,0.8320210981972567,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2023,12,2.074694311863098,0.8317397532228638,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2024,10,1.9416358475739395,0.8098646819271198,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2025,9,1.897896087143337,0.8307462251736923,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2026,10,2.0898534603730448,0.8591554747645861,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2027,10,1.9980545114805737,0.8411124017038181,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2028,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2029,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2031,4,0.9095486712709443,0.46504081331411895,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2032,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2033,0,0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2034,0,0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2037,11,1.3360259289316043,0.6565873872077549,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2046,3,0.2816717947784596,0.12646065159085995,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2047,3,0.6722930935480221,0.3702810027578727,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2048,2,0.4040180188700356,0.2400503490703545,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2055,20,1.978903062850707,0.7462628998494085,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2056,7,1.703194579989085,0.7840414544847905,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2057,7,1.6642344927468677,0.7558933379212757,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2059,0,0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2060,0,0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2061,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2063,0,0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2064,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2065,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2066,2,0.6905845838208919,0.4974395929773642,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2067,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2070,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2071,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2072,2,0.6471072041010169,0.45467104389823865,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2074,2,0.41796181380626407,0.2511772031999999,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2075,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2079,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2081,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2082,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2083,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2084,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2090,0,0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2091,5,1.286841603621681,0.6837617564309878,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2092,6,1.2375750589902896,0.6561959372996706,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2093,5,1.3853005404182457,0.6911469127890801,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2094,4,0.7686389596365633,0.41250275542332504,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2095,4,1.2760786951484102,0.6936000403555,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2096,4,1.1193978861945555,0.60029118356002,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2097,8,1.8654756229612044,0.8129685463664542,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2098,8,1.8737519730522947,0.8191969064415816,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2099,8,1.8943560326514315,0.8221012370136008,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2100,7,1.335581345843052,0.63565954816691,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2101,6,1.5172464877624559,0.7410740602814126,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2102,7,1.5926800847031792,0.7394371050062367,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2103,2,0.6747715312816549,0.48173718437888,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2104,0,0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2105,0,0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2106,2,0.10567093708800157,0.04300532051738326,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2107,2,0.18422820333325407,0.08637148840061548,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2108,2,0.25518183101202396,0.13122703397119184,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2111,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2128,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2133,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2134,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2135,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2139,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2140,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2141,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2142,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2143,2,0.448749952503026,0.27627849341443544,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2144,3,0.8352115312495896,0.5140180150528255,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2166,3,0.9027370394155076,0.52950045994334,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2167,4,1.0660070034789952,0.5929181243113592,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2168,4,1.1533786056960877,0.6460850590613323,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2169,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2170,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2171,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2172,3,0.8834629910881218,0.5261645362030707,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2173,3,0.859670142834891,0.5182141946068499,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2174,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2178,4,0.71824062253943,0.38568811137739856,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2179,2,0.39574675996725384,0.23352217498486616,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR2180,2,0.25450793956691176,0.13077818076556125,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3001,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3002,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3010,6,1.265692490441664,0.6470392129555302,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3012,6,1.6025501722409548,0.7648864150497894,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3013,7,1.82523121778131,0.8190399760798357,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3014,7,1.816490125466005,0.8215149891798355,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3015,6,1.5831889376627872,0.7759961421350439,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3016,7,1.6916672589831585,0.7996558861510422,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3017,4,1.342183798781527,0.7271032814921963,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3020,2,0.16723670338189917,0.07639068507648017,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3021,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3022,7,1.628465403183495,0.7589616057166485,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3023,7,1.342068903920166,0.6766977781129139,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3024,8,1.8419746944223205,0.8049197656633816,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3025,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3026,3,0.832635918718384,0.47652962737484494,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3027,3,0.7619038953891181,0.5025412774782207,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3028,4,1.2462624438457366,0.6925740292215956,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3029,4,1.2795872328527884,0.6964692023984388,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3030,6,1.5452246103137846,0.7445699314262991,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3031,3,0.8513872611592121,0.506805006305693,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3032,4,1.2319706095506064,0.6776599514662909,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3033,4,1.0041141605922819,0.5512220698149453,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3034,2,0.6927177363140458,0.49957061723174145,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3035,3,1.0606921275357593,0.6407207104581019,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3036,4,0.7521279000809402,0.4693476751510265,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3037,4,0.926763965117166,0.4976334173022924,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3038,5,1.030130197322995,0.4956135623555753,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3039,3,0.977796590311492,0.5833464060672038,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3040,3,0.6565262292105636,0.3657745479596193,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3041,6,1.505897436518291,0.7428735498419285,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3042,4,1.026563332718119,0.5790698286829343,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3043,5,0.9878832396771363,0.5788086418204123,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3044,2,0.543046953376666,0.3575753024243038,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3045,3,0.6401529606446267,0.3514613566934982,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3046,3,1.0102719576381558,0.6073534024165989,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3047,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3048,3,0.85021135034628,0.527206272443919,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3058,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3059,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3060,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3062,0,0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3063,0,0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3064,0,0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3065,0,0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3067,3,0.7109303443418351,0.40123606622559194,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3068,2,0.4739402921396739,0.29735226748237986,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3069,2,0.13205488817134342,0.05675099316522214,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3070,2,0.6177925570386493,0.4265580723129454,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3071,2,0.6792208153389112,0.4861384037088422,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3072,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3085,5,1.22995569110484,0.6457763709172863,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3086,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3097,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3098,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3099,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3100,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3101,2,0.4309165003082811,0.2616502483151719,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3102,2,0.08986863742589807,0.035216451715819774,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3103,2,0.3664028517299954,0.210801777022265,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3104,5,1.1121115425396217,0.6523271976054579,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3105,2,0.6475850699402093,0.45513417982712,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3109,0,0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3110,0,0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3112,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3113,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3114,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3118,0,0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3119,0,0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3120,0,0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3121,0,0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3127,0,0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3130,5,1.2016176188497605,0.6450028405114795,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3131,4,0.849182664979481,0.43793673258536836,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3132,2,0.4524946172662566,0.27938092042111995,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3136,0,0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3139,2,0.6744059118781718,0.481376105572904,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3140,2,0.692960807675416,0.4998136386940425,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3141,2,0.6864842483643225,0.4933518792252046,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3144,0,0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3152,0,0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3163,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3170,0,0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3171,0,0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3172,2,0.624771012292932,0.4331970835123924,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3173,2,0.4157313202943367,0.2493871179813545,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3174,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3175,3,0.9783256202892076,0.5925609466196703,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3176,2,0.45859466366029555,0.28445749581306656,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3177,4,1.0691199398086346,0.606526941243348,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3178,3,0.34430040340818524,0.15743388882650355,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3179,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR3180,3,0.6957290561492817,0.3819946735894201,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4001,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4003,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4004,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4005,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4006,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4007,0,0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4025,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4026,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4027,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4028,2,0.682742903337106,0.48963185614014637,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4029,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4030,3,1.0217096048549383,0.6122545831846093,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4031,5,1.3753344378936476,0.7329198677348627,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4032,2,0.08910940985932594,0.03485116423278045,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4033,3,0.47305539962677734,0.2934964917826903,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4035,0,0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4036,0,0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4043,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4044,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4045,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4058,9,1.8497096382796834,0.812661465901142,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4059,8,1.846683595653733,0.8134864726357758,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4060,10,2.0318223449103634,0.8447932916491556,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4061,9,2.04060127542075,0.8547304082427777,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4062,8,1.862337892477528,0.8237260183050044,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4063,8,1.9318734442680496,0.8412396812077675,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4065,5,1.3414825937125612,0.6943138033820463,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4066,9,1.7817277255984396,0.7920540604621276,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4067,0,0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4068,2,0.36207985263067005,0.2075132524863199,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4069,6,1.4865764392854353,0.7274184018487324,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4070,2,0.17548197426196777,0.08119514490797997,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4072,2,0.6584626820316635,0.465718400102736,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4073,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4074,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4075,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4094,4,1.2248534095902395,0.670175572361541,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4095,4,1.2328350722012102,0.67354586407422,High-income,Gusareva_2019_air
